date,volume,open,high,low,close,adjclose
2020-02-03,43496400,304.29998779296875,313.489990234375,302.2200012207031,308.6600036621094,307.097900390625
2020-01-31,49897100,320.92999267578125,322.67999267578125,308.2900085449219,309.510009765625,307.943603515625
2020-01-30,31685800,320.5400085449219,324.0899963378906,318.75,323.8699951171875,322.2308959960937
2020-01-29,54057300,324.45001220703125,327.8500061035156,321.3800048828125,324.3399963378906,322.6985168457031
2020-01-28,40558500,312.6000061035156,318.3999938964844,312.19000244140625,317.69000244140625,316.0821838378906
2020-01-27,40485000,310.0599975585937,311.7699890136719,304.8800048828125,308.95001220703125,307.38641357421875
2020-01-24,36634400,320.25,323.3299865722656,317.5199890136719,318.3099975585937,316.69903564453125
2020-01-23,26118000,317.9200134277344,319.5599975585937,315.6499938964844,319.2300109863281,317.6144104003906
2020-01-22,25458100,318.5799865722656,319.989990234375,317.3099975585937,317.70001220703125,316.0921630859375
2020-01-21,27710800,317.19000244140625,319.0199890136719,316.0,316.57000732421875,314.9678649902344
2020-01-17,34454100,316.2699890136719,318.739990234375,315.0,318.7300109863281,317.116943359375
2020-01-16,27207300,313.5899963378906,315.70001220703125,312.0899963378906,315.239990234375,313.6445617675781
2020-01-15,30480900,311.8500061035156,315.5,309.54998779296875,311.3399963378906,309.7643127441406
2020-01-14,40488600,316.70001220703125,317.57000732421875,312.1700134277344,312.67999267578125,311.0975341796875
2020-01-13,30383000,311.6400146484375,317.07000732421875,311.1499938964844,316.9599914550781,315.3558654785156
2020-01-10,35161200,310.6000061035156,312.6700134277344,308.25,310.3299865722656,308.7593994140625
2020-01-09,42527100,307.239990234375,310.42999267578125,306.20001220703125,309.6300048828125,308.06298828125
2020-01-08,33019800,297.1600036621094,304.44000244140625,297.1600036621094,303.19000244140625,301.6555480957031
2020-01-07,27218000,299.8399963378906,300.8999938964844,297.4800109863281,298.3900146484375,296.8798828125
2020-01-06,29596800,293.7900085449219,299.9599914550781,292.75,299.79998779296875,298.28271484375
2020-01-03,36580700,297.1499938964844,300.5799865722656,296.5,297.42999267578125,295.9247131347656
2020-01-02,33870100,296.239990234375,300.6000061035156,295.19000244140625,300.3500061035156,298.8299560546875
2019-12-31,25201400,289.92999267578125,293.67999267578125,289.5199890136719,293.6499938964844,292.163818359375
2019-12-30,36028600,289.4599914550781,292.69000244140625,285.2200012207031,291.5199890136719,290.04461669921875
2019-12-27,36566500,291.1199951171875,293.9700012207031,288.1199951171875,289.79998779296875,288.33331298828125
2019-12-26,23280300,284.82000732421875,289.9800109863281,284.70001220703125,289.9100036621094,288.4427795410156
2019-12-24,12119700,284.69000244140625,284.8900146484375,282.9200134277344,284.2699890136719,282.831298828125
2019-12-23,24643000,280.5299987792969,284.25,280.3699951171875,284.0,282.56268310546875
2019-12-20,68994500,282.2300109863281,282.6499938964844,278.5599975585937,279.44000244140625,278.0257568359375
2019-12-19,24592300,279.5,281.17999267578125,278.95001220703125,280.0199890136719,278.6028137207031
2019-12-18,29007100,279.79998779296875,281.8999938964844,279.1199951171875,279.739990234375,278.3242492675781
2019-12-17,28539600,279.57000732421875,281.7699890136719,278.79998779296875,280.4100036621094,278.9908752441406
2019-12-16,32046500,277.0,280.7900085449219,276.9800109863281,279.8599853515625,278.443603515625
2019-12-13,33396900,271.4599914550781,275.29998779296875,270.92999267578125,275.1499938964844,273.7574768066406
2019-12-12,34327600,267.7799987792969,272.5599975585937,267.32000732421875,271.4599914550781,270.0861511230469
2019-12-11,19689200,268.8099975585937,271.1000061035156,268.5,270.7699890136719,269.399658203125
2019-12-10,22605100,268.6000061035156,270.07000732421875,265.8599853515625,268.4800109863281,267.1212463378906
2019-12-09,32010600,270.0,270.79998779296875,264.9100036621094,266.9200134277344,265.5691223144531
2019-12-06,26518900,267.4800109863281,271.0,267.29998779296875,270.7099914550781,269.3399353027344
2019-12-05,18606100,263.7900085449219,265.8900146484375,262.7300109863281,265.5799865722656,264.23590087890625
2019-12-04,16795400,261.07000732421875,263.3099975585937,260.67999267578125,261.739990234375,260.41534423828125
2019-12-03,28607600,258.3099975585937,259.5299987792969,256.2900085449219,259.45001220703125,258.136962890625
2019-12-02,23621800,267.2699890136719,268.25,263.45001220703125,264.1600036621094,262.8230895996094
2019-11-29,11654400,266.6000061035156,268.0,265.8999938964844,267.25,265.8974609375
2019-11-27,16308900,265.5799865722656,267.9800109863281,265.3099975585937,267.8399963378906,266.4844665527344
2019-11-26,26301900,266.94000244140625,267.1600036621094,262.5,264.2900085449219,262.9524230957031
2019-11-25,21005100,262.7099914550781,266.44000244140625,262.5199890136719,266.3699951171875,265.0219116210937
2019-11-22,16331300,262.5899963378906,263.17999267578125,260.8399963378906,261.7799987792969,260.45513916015625
2019-11-21,30348800,263.69000244140625,264.010009765625,261.17999267578125,262.010009765625,260.6839904785156
2019-11-20,26558600,265.5400085449219,266.0799865722656,260.3999938964844,263.19000244140625,261.8580322265625
2019-11-19,19041800,267.8999938964844,268.0,265.3900146484375,266.2900085449219,264.9423217773437
2019-11-18,21675800,265.79998779296875,267.42999267578125,264.2300109863281,267.1000061035156,265.74822998046875
2019-11-15,25051600,263.67999267578125,265.7799987792969,263.010009765625,265.760009765625,264.4150085449219
2019-11-14,22295700,263.75,264.8800048828125,262.1000061035156,262.6400146484375,261.310791015625
2019-11-13,25683600,261.1300048828125,264.7799987792969,261.07000732421875,264.4700012207031,263.13153076171875
2019-11-12,21847200,261.54998779296875,262.7900085449219,260.9200134277344,261.9599914550781,260.6342163085937
2019-11-11,20455300,258.29998779296875,262.4700012207031,258.2799987792969,262.20001220703125,260.8730163574219
2019-11-08,17496600,258.69000244140625,260.44000244140625,256.8500061035156,260.1400146484375,258.8234558105469
2019-11-07,23735100,258.739990234375,260.3500061035156,258.1099853515625,259.42999267578125,258.11700439453125
2019-11-06,18966100,256.7699890136719,257.489990234375,255.3699951171875,257.239990234375,255.1720123291016
2019-11-05,19974400,257.04998779296875,258.19000244140625,256.32000732421875,257.1300048828125,255.06292724609372
2019-11-04,25818000,257.3299865722656,257.8500061035156,255.3800048828125,257.5,255.429931640625
2019-11-01,37781300,249.5399932861328,255.92999267578125,249.16000366210935,255.82000732421875,253.7634429931641
2019-10-31,34790500,247.2400054931641,249.1699981689453,237.25999450683597,248.75999450683597,246.76019287109372
2019-10-30,31130500,244.75999450683597,245.3000030517578,241.2100067138672,243.25999450683597,241.3043975830078
2019-10-29,35709900,248.97000122070312,249.75,242.57000732421875,243.2899932861328,241.3341522216797
2019-10-28,24143200,247.4199981689453,249.25,246.72000122070312,249.0500030517578,247.04786682128903
2019-10-25,18369300,243.16000366210935,246.72999572753903,242.8800048828125,246.5800018310547,244.59771728515625
2019-10-24,17318800,244.50999450683597,244.8000030517578,241.80999755859372,243.5800018310547,241.621826171875
2019-10-23,18957200,242.1000061035156,243.2400054931641,241.22000122070312,243.17999267578125,241.2250518798828
2019-10-22,20573400,241.16000366210935,242.1999969482422,239.6199951171875,239.9600067138672,238.03094482421875
2019-10-21,21811800,237.5200042724609,240.9900054931641,237.32000732421875,240.50999450683597,238.57650756835935
2019-10-18,24358400,234.58999633789065,237.5800018310547,234.2899932861328,236.41000366210935,234.50949096679688
2019-10-17,16896300,235.08999633789065,236.1499938964844,233.5200042724609,235.27999877929688,233.38856506347656
2019-10-16,18475800,233.3699951171875,235.2400054931641,233.1999969482422,234.3699951171875,232.48587036132807
2019-10-15,21840000,236.38999938964844,237.6499938964844,234.8800048828125,235.32000732421875,233.42825317382807
2019-10-14,24106900,234.8999938964844,238.1300048828125,234.6699981689453,235.8699951171875,233.97381591796875
2019-10-11,41698900,232.9499969482422,237.63999938964844,232.30999755859372,236.2100067138672,234.3110809326172
2019-10-10,28253400,227.92999267578125,230.44000244140625,227.3000030517578,230.08999633789065,228.2402801513672
2019-10-09,18692600,227.02999877929688,227.7899932861328,225.63999938964844,227.02999877929688,225.20489501953125
2019-10-08,27955000,225.82000732421875,228.05999755859372,224.3300018310547,224.3999938964844,222.5960235595703
2019-10-07,30576500,226.2700042724609,229.92999267578125,225.83999633789065,227.05999755859372,225.2346343994141
2019-10-04,34619700,225.63999938964844,227.4900054931641,223.88999938964844,227.00999450683597,225.1850433349609
2019-10-03,28606500,218.42999267578125,220.9600067138672,215.1300048828125,220.82000732421875,219.0447998046875
2019-10-02,34612300,223.05999755859372,223.5800018310547,217.92999267578125,218.9600067138672,217.19976806640625
2019-10-01,34805800,225.07000732421875,228.22000122070312,224.1999969482422,224.58999633789065,222.7845001220703
2019-09-30,25977400,220.8999938964844,224.5800018310547,220.7899932861328,223.97000122070312,222.1694793701172
2019-09-27,25352000,220.5399932861328,220.9600067138672,217.27999877929688,218.82000732421875,217.06089782714844
2019-09-26,18833500,220.0,220.94000244140625,218.8300018310547,219.88999938964844,218.12228393554688
2019-09-25,21903400,218.5500030517578,221.5,217.13999938964844,221.02999877929688,219.25311279296875
2019-09-24,31190800,221.02999877929688,222.4900054931641,217.19000244140625,217.67999267578125,215.93003845214844
2019-09-23,19165500,218.9499969482422,219.83999633789065,217.6499938964844,218.72000122070312,216.9616851806641
2019-09-20,55413100,221.3800048828125,222.55999755859372,217.47000122070312,217.72999572753903,215.9796295166016
2019-09-19,22060600,222.00999450683597,223.75999450683597,220.3699951171875,220.9600067138672,219.18370056152344
2019-09-18,25340000,221.05999755859372,222.8500061035156,219.44000244140625,222.7700042724609,220.9791412353516
2019-09-17,18318700,219.9600067138672,220.82000732421875,219.1199951171875,220.6999969482422,218.92578125
2019-09-16,21158100,217.72999572753903,220.1300048828125,217.55999755859372,219.8999938964844,218.1322021484375
2019-09-13,39763300,220.0,220.7899932861328,217.0200042724609,218.75,216.991455078125
2019-09-12,32226700,224.8000030517578,226.4199981689453,222.8600006103516,223.08999633789065,221.2965545654297
2019-09-11,44289600,218.07000732421875,223.7100067138672,217.72999572753903,223.58999633789065,221.79254150390625
2019-09-10,31777900,213.8600006103516,216.77999877929688,211.7100067138672,216.6999969482422,214.9579162597656
2019-09-09,27309400,214.83999633789065,216.44000244140625,211.07000732421875,214.1699981689453,212.44827270507807
2019-09-06,19362300,214.0500030517578,214.4199981689453,212.50999450683597,213.25999450683597,211.5455780029297
2019-09-05,23913700,212.0,213.97000122070312,211.50999450683597,213.27999877929688,211.5654144287109
2019-09-04,19188100,208.38999938964844,209.47999572753903,207.32000732421875,209.19000244140625,207.50831604003903
2019-09-03,20023000,206.42999267578125,206.97999572753903,204.22000122070312,205.6999969482422,204.0463409423828
2019-08-30,21143400,210.16000366210935,210.4499969482422,207.1999969482422,208.7400054931641,207.0619201660156
2019-08-29,20990500,208.5,209.32000732421875,206.66000366210935,209.00999450683597,207.32974243164065
2019-08-28,15938800,204.1000061035156,205.72000122070312,203.32000732421875,205.52999877929688,203.8777313232422
2019-08-27,25873300,207.8600006103516,208.5500030517578,203.52999877929688,204.16000366210935,202.51873779296875
2019-08-26,26043600,205.8600006103516,207.19000244140625,205.05999755859372,206.4900054931641,204.8300018310547
2019-08-23,46818000,209.42999267578125,212.0500030517578,201.0,202.63999938964844,201.01097106933597
2019-08-22,22253700,213.19000244140625,214.44000244140625,210.75,212.4600067138672,210.7520294189453
2019-08-21,21535400,212.9900054931641,213.6499938964844,211.6000061035156,212.63999938964844,210.9305725097656
2019-08-20,26884300,210.8800048828125,213.3500061035156,210.32000732421875,210.3600006103516,208.6688995361328
2019-08-19,24413600,210.6199951171875,212.72999572753903,210.02999877929688,210.3500061035156,208.6589813232422
2019-08-16,27620400,204.27999877929688,207.16000366210935,203.83999633789065,206.5,204.8399200439453
2019-08-15,27227400,203.4600067138672,205.13999938964844,199.6699981689453,201.7400054931641,200.11819458007807
2019-08-14,36547400,203.16000366210935,206.44000244140625,202.58999633789065,202.75,201.1200714111328
2019-08-13,47218500,201.0200042724609,212.13999938964844,200.47999572753903,208.97000122070312,207.2900848388672
2019-08-12,22474900,199.6199951171875,202.0500030517578,199.1499938964844,200.47999572753903,198.86831665039065
2019-08-09,24619700,201.3000030517578,202.75999450683597,199.2899932861328,200.9900054931641,199.3742218017578
2019-08-08,27009500,200.1999969482422,203.52999877929688,199.38999938964844,203.42999267578125,201.03079223632807
2019-08-07,33364400,195.41000366210935,199.55999755859372,193.82000732421875,199.0399932861328,196.69256591796875
2019-08-06,35824800,196.30999755859372,198.07000732421875,194.0399932861328,197.0,194.67662048339844
2019-08-05,52393000,197.9900054931641,198.6499938964844,192.5800018310547,193.33999633789065,191.05978393554688
2019-08-02,40862100,205.52999877929688,206.42999267578125,201.6300048828125,204.0200042724609,201.6138458251953
2019-08-01,54017900,213.8999938964844,218.02999877929688,206.7400054931641,208.42999267578125,205.9718170166016
2019-07-31,69281400,216.4199981689453,221.3699951171875,211.3000030517578,213.0399932861328,210.5274658203125
2019-07-30,33935700,208.75999450683597,210.16000366210935,207.30999755859372,208.77999877929688,206.31768798828125
2019-07-29,21673400,208.4600067138672,210.63999938964844,208.44000244140625,209.67999267578125,207.2070770263672
2019-07-26,17618900,207.47999572753903,209.72999572753903,207.13999938964844,207.7400054931641,205.28997802734372
2019-07-25,13909600,208.88999938964844,209.2400054931641,206.72999572753903,207.0200042724609,204.57847595214844
2019-07-24,14991600,207.6699981689453,209.1499938964844,207.1699981689453,208.6699981689453,206.20901489257807
2019-07-23,18355200,208.4600067138672,208.91000366210935,207.2899932861328,208.83999633789065,206.37698364257807
2019-07-22,22277900,203.6499938964844,207.22999572753903,203.6100006103516,207.22000122070312,204.77610778808597
2019-07-19,20929300,205.7899932861328,206.5,202.3600006103516,202.58999633789065,200.20069885253903
2019-07-18,18582200,204.0,205.8800048828125,203.6999969482422,205.66000366210935,203.2344970703125
2019-07-17,14107500,204.0500030517578,205.08999633789065,203.2700042724609,203.3500061035156,200.9517364501953
2019-07-16,16866800,204.58999633789065,206.1100006103516,203.5,204.5,202.0881805419922
2019-07-15,16947400,204.08999633789065,205.8699951171875,204.0,205.2100067138672,202.7898101806641
2019-07-12,17595200,202.4499969482422,204.0,202.1999969482422,203.3000030517578,200.90234375
2019-07-11,20191800,203.30999755859372,204.38999938964844,201.7100067138672,201.75,199.37062072753903
2019-07-10,17897100,201.8500061035156,203.72999572753903,201.55999755859372,203.22999572753903,200.83316040039065
2019-07-09,20578000,199.1999969482422,201.50999450683597,198.80999755859372,201.2400054931641,198.86663818359372
2019-07-08,25338600,200.80999755859372,201.3999938964844,198.41000366210935,200.0200042724609,197.6610107421875
2019-07-05,17265500,203.3500061035156,205.0800018310547,202.8999938964844,204.22999572753903,201.82135009765625
2019-07-03,11362000,203.27999877929688,204.44000244140625,202.69000244140625,204.41000366210935,201.99923706054688
2019-07-02,16935200,201.41000366210935,203.1300048828125,201.3600006103516,202.72999572753903,200.33905029296875
2019-07-01,27316700,203.1699981689453,204.4900054931641,200.6499938964844,201.5500030517578,199.1729888916016
2019-06-28,31110600,198.67999267578125,199.5,197.0500030517578,197.9199981689453,195.5857696533203
2019-06-27,20899700,200.2899932861328,201.57000732421875,199.57000732421875,199.7400054931641,197.3843231201172
2019-06-26,26067500,197.7700042724609,200.9900054931641,197.3500061035156,199.8000030517578,197.4436187744141
2019-06-25,21070300,198.42999267578125,199.25999450683597,195.2899932861328,195.57000732421875,193.2635040283203
2019-06-24,18220400,198.5399932861328,200.16000366210935,198.1699981689453,198.5800018310547,196.2379913330078
2019-06-21,47800600,198.8000030517578,200.8500061035156,198.1499938964844,198.77999877929688,196.4356231689453
2019-06-20,21514000,200.3699951171875,200.6100006103516,198.02999877929688,199.4600067138672,197.1076202392578
2019-06-19,21124200,199.67999267578125,199.8800048828125,197.30999755859372,197.8699951171875,195.536376953125
2019-06-18,26551000,196.0500030517578,200.2899932861328,195.2100067138672,198.4499969482422,196.10952758789065
2019-06-17,14669100,192.8999938964844,194.9600067138672,192.1699981689453,193.88999938964844,191.6033172607422
2019-06-14,18761500,191.5500030517578,193.58999633789065,190.3000030517578,192.7400054931641,190.4668731689453
2019-06-13,21674600,194.6999969482422,196.7899932861328,193.6000061035156,194.1499938964844,191.8602294921875
2019-06-12,18221800,193.9499969482422,195.97000122070312,193.38999938964844,194.19000244140625,191.8997802734375
2019-06-11,26932900,194.8600006103516,196.0,193.6000061035156,194.80999755859372,192.512451171875
2019-06-10,26220900,191.80999755859372,195.3699951171875,191.6199951171875,192.5800018310547,190.3087615966797
2019-06-07,30684400,186.50999450683597,191.9199981689453,185.7700042724609,190.1499938964844,187.90740966796875
2019-06-06,22526300,183.0800018310547,185.47000122070312,182.1499938964844,185.22000122070312,183.0355682373047
2019-06-05,29773400,184.27999877929688,184.9900054931641,181.13999938964844,182.5399932861328,180.38714599609372
2019-06-04,30968000,175.44000244140625,179.8300018310547,174.52000427246094,179.63999938964844,177.52137756347656
2019-06-03,40396100,175.60000610351562,177.9199981689453,170.27000427246094,173.3000030517578,171.25613403320312
2019-05-31,27043600,176.22999572753906,177.99000549316406,174.99000549316406,175.07000732421875,173.00527954101562
2019-05-30,21218400,177.9499969482422,179.22999572753906,176.6699981689453,178.3000030517578,176.1971893310547
2019-05-29,28481200,176.4199981689453,179.35000610351562,176.0,177.3800048828125,175.28802490234375
2019-05-28,27948200,178.9199981689453,180.58999633789065,177.91000366210938,178.22999572753906,176.1280059814453
2019-05-24,23714700,180.1999969482422,182.13999938964844,178.6199951171875,178.97000122070312,176.85928344726562
2019-05-23,36529700,179.8000030517578,180.5399932861328,177.80999755859375,179.66000366210938,177.5411376953125
2019-05-22,29748600,184.66000366210935,185.7100067138672,182.5500030517578,182.77999877929688,180.62432861328125
2019-05-21,28364800,185.22000122070312,188.0,184.6999969482422,186.6000061035156,184.39930725097656
